Artist Name, Track Name, Year, Genre, Link
William Onyeabor, Body and Soul, 1978, Funk, https://www.youtube.com/watch?v=k51cnVcbUAo
Ebo Taylor, Love and Death, 1977, Funk, https://www.youtube.com/watch?v=IuTVjbccVFg
Osibisa, Woyaya, 1971, Funk, https://www.youtube.com/watch?v=dIGD763mwL4
Johnny Hammond, Los Conquistadores Chocolates, 1975, Jazz, https://www.youtube.com/watch?v=r_oPDKFmJ_Y
Johnny Hammond, Workin' on a Groovy Thing, 1975, Jazz, https://www.youtube.com/watch?v=r8rLpt2_6M4
Bobbi Humphrey, Harlem River Drive, 1971, Jazz, https://www.youtube.com/watch?v=2z_SBQ80cHY
Bobbi Humphrey, Blacks and Blues, 1973, Jazz, https://www.youtube.com/watch?v=K6wkHpwS54Y
Norman Connors, You Are My Starship, 1976, Soul, https://www.youtube.com/watch?v=JPrIN4QSirs
Norman Connors, Saturday Night Special, 1975, Jazz, https://www.youtube.com/watch?v=4JGcys_SGyU
Chuck Mangione, Feels So Good, 1978, Jazz, https://www.youtube.com/watch?v=ZOtxTyJmxVI
Spyro Gyra, Morning Dance, 1979, Jazz, https://www.youtube.com/watch?v=hcGQZn4upro
Sade, Smooth Operator, 1984, Jazz, https://www.youtube.com/watch?v=rS7Va0sBYAM
Sade, Your Love Is King, 1984, Jazz, https://www.youtube.com/watch?v=k1ljpLQ1V6Y
Sade, Hang On to Your Love, 1984, R&B, https://www.youtube.com/watch?v=4h1_x0dtLXE
Loose Ends, Hangin' on a String, 1985, R&B, https://www.youtube.com/watch?v=G-WWHoVH4QM
Imagination, Music and Lights, 1982, Boogie, https://www.youtube.com/watch?v=4iqevB7TNlQ
Junior, Mama Used to Say, 1982, Boogie, https://www.youtube.com/watch?v=YPzxQgwyqoE
Central Line, Walking into Sunshine, 1981, Boogie, https://www.youtube.com/watch?v=YWHj2SWGR0Y
Jocelyn Brown, Somebody Else's Guy, 1984, R&B, https://www.youtube.com/watch?v=QgfXYv4OxbM
Musical Youth, Pass the Dutchie, 1982, R&B, https://www.youtube.com/watch?v=EsyUa63NM1E
Roberta Flack, Feel Like Makin' Love, 1974, Soul, https://www.youtube.com/watch?v=ySlLq9t2qgc
Roberta Flack, Killing Me Softly with His Song, 1973, Soul, https://www.youtube.com/watch?v=DEbi_YjpA-Y
Roberta Flack, The First Time Ever I Saw Your Face, 1972, Soul, https://www.youtube.com/watch?v=VqW-eO3jTVU
Deniece Williams, Free, 1976, Soul, https://www.youtube.com/watch?v=OlLrn6AVV2s
Phyllis Hyman, You Know How to Love Me, 1979, Disco, https://www.youtube.com/watch?v=NZZVCED3gxQ
Teena Marie, Square Biz, 1981, Funk, https://www.youtube.com/watch?v=o9wotiDai5U
Teena Marie, Lovergirl, 1984, Boogie, https://www.youtube.com/watch?v=1fyWgjhe_Zg
Angela Bofill, I Try, 1978, R&B, https://www.youtube.com/watch?v=5UNlTDhkRCQ
Patti Austin, Take Away, 1976, Jazz, https://www.youtube.com/watch?v=sB4aZecLJFY
Stephanie Mills, Never Knew Love Like This Before, 1980, Soul, https://www.youtube.com/watch?v=3z-pWWr92rM
Lou Rawls, You'll Never Find Another Love Like Mine, 1976, Soul, https://www.youtube.com/watch?v=BUh3Hj2-cCo
Johnny Guitar Watson, A Real Mother for Ya, 1977, Funk, https://www.youtube.com/watch?v=u8MviTtXkF0
Johnny Guitar Watson, Superman Lover, 1977, Funk, https://www.youtube.com/watch?v=fQrAQU9c3wY
Slave, Slide, 1977, Funk, https://www.youtube.com/watch?v=iJ9NwhUo6y0
Con Funk Shun, Fun, 1977, Funk, https://www.youtube.com/watch?v=xroSn0rO7kg
Bar-Kays, Holy Ghost, 1978, Funk, https://www.youtube.com/watch?v=sJlAop6SyLI
Bar-Kays, Soul Finger, 1967, Soul, https://www.youtube.com/watch?v=AfK1IPLpcqs
The Watts 103rd Street Rhythm Band, Do Your Thing, 1969, Funk, https://www.youtube.com/watch?v=kEwVELN15mY
Instant Funk, I Got My Mind Made Up, 1978, Funk, https://www.youtube.com/watch?v=aZcbDESaxhY
People's Choice, Do It Any Way You Wanna, 1975, Funk, https://www.youtube.com/watch?v=HJlpMD7PH1Q
Lakeside, Fantastic Voyage, 1980, Boogie, https://www.youtube.com/watch?v=jop32UA5y8k
Skyy, First Time Around, 1982, Boogie, https://www.youtube.com/watch?v=vrwdY04Kv6w
Aurra, Make Up Your Mind, 1981, Boogie, https://www.youtube.com/watch?v=tRxWXnBq0ds
Kleeer, Get Tough, 1982, Boogie, https://www.youtube.com/watch?v=jF5F33lq-eY
Raydio, Jack and Jill, 1978, Boogie, https://www.youtube.com/watch?v=43OVNx4EXQg
Hank Crawford, Wildflower, 1973, Jazz, https://www.youtube.com/watch?v=QC88dJ4KuFw
Les McCann, Bucket O' Grease, 1970, Jazz, https://www.youtube.com/watch?v=fvECn7TlmyQ
Cal Tjader, Soul Burst, 1966, Jazz, https://www.youtube.com/watch?v=t2QQBrCOGwE
Mongo Santamaria, Watermelon Man, 1963, Jazz, https://www.youtube.com/watch?v=zJuX-JJ8WF0
Willie Bobo, Spanish Grease, 1965, Jazz, https://www.youtube.com/watch?v=o34TbQOzhkU
Tito Puente, Oye Como Va, 1963, Jazz, https://www.youtube.com/watch?v=BpAXzTpANNw
Pucho & His Latin Soul Brothers, Shuckin' and Jivin', 1966, Jazz, https://www.youtube.com/watch?v=Y19coFBZkg8
Gabor Szabo, Gypsy '66, 1966, Jazz, https://www.youtube.com/watch?v=BOUjhNFQ_QE
Gabor Szabo, Mizrab, 1966, Jazz, https://www.youtube.com/watch?v=UNu8NVTfwfI
George Benson, Breezin', 1976, Jazz, https://www.youtube.com/watch?v=zgxL-khJ--Q
George Benson, This Masquerade, 1976, Jazz, https://www.youtube.com/watch?v=qWZFGXTuoRo
George Benson, Give Me the Night, 1980, R&B, https://www.youtube.com/watch?v=Omnpu8mzX4c
McCoy Tyner, Fly with the Wind, 1976, Jazz, https://www.youtube.com/watch?v=UZIXDTH-sLA
Sun Ra, Lanquidity, 1978, Jazz, https://www.youtube.com/watch?v=238Dh6N9GLg
Charles Mingus, Goodbye Pork Pie Hat, 1959, Jazz, https://www.youtube.com/watch?v=sxz9eZ1Aons
Bill Evans, Waltz for Debby, 1961, Jazz, https://www.youtube.com/watch?v=dH3GSrCmzC8
Bill Evans, Autumn Leaves, 1959, Jazz, https://www.youtube.com/watch?v=r-Z8KuwI7Gc
Thelonious Monk, Round Midnight, 1955, Jazz, https://www.youtube.com/watch?v=IKayR1oqC7w
Oscar Peterson, Night Train, 1962, Jazz, https://www.youtube.com/watch?v=PrEcT2Q51lw
Dave Brubeck, Take Five, 1959, Jazz, https://www.youtube.com/watch?v=vmDDOFXSgAs
Sonny Rollins, St. Thomas, 1956, Jazz, https://www.youtube.com/watch?v=v4DTR0I7xhA
Horace Silver, Nica's Dream, 1956, Jazz, https://www.youtube.com/watch?v=KDrxzKYdwsA
Dizzy Gillespie, Night in Tunisia, 1946, Jazz, https://www.youtube.com/watch?v=gfLVVHxk4IM
Chet Baker, But Not for Me, 1956, Jazz, https://www.youtube.com/watch?v=R_f_mMJAezM
Ornette Coleman, Lonely Woman, 1960, Jazz, https://www.youtube.com/watch?v=DNbD1JIH344
Dexter Gordon, I Want More, 1976, Jazz, https://www.youtube.com/watch?v=_vuORtLZejM
Hank Mobley, The Turnaround, 1965, Jazz, https://www.youtube.com/watch?v=4qj0pN6mgiM
Hank Mobley, A Caddy for Daddy, 1965, Jazz, https://www.youtube.com/watch?v=MJQjQIoq7u8
Lee Morgan, Speedball, 1970, Jazz, https://www.youtube.com/watch?v=GyoRLXBYi00
Woody Shaw, Moontrane, 1974, Jazz, https://www.youtube.com/watch?v=BrH-4-FZ-TE
Pat Martino, El Hombre, 1967, Jazz, https://www.youtube.com/watch?v=h0LbGlGfbAU
Joe Henderson, Black Narcissus, 1968, Jazz, https://www.youtube.com/watch?v=MigYYKlttV8
Sonny Criss, Willow Weep for Me, 1969, Jazz, https://www.youtube.com/watch?v=oQdpJXAoogE
Gene Ammons, Ca'Purange, 1972, Jazz, https://www.youtube.com/watch?v=jW2vDEXPdTk
Milt Jackson, Sunflower, 1972, Jazz, https://www.youtube.com/watch?v=b2_nSjH_k5M
Herbie Mann, Memphis Underground, 1969, Jazz, https://www.youtube.com/watch?v=BO_Lfk-8P5c
Herbie Mann, Hijack, 1974, Jazz, https://www.youtube.com/watch?v=U8k-3KJglFU
Roy Ayers, Searching, 1976, Jazz, https://www.youtube.com/watch?v=vc48ITjETAk
Roy Ayers, "We Live in Brooklyn, Baby", 1970, Jazz, https://www.youtube.com/watch?v=HZkN9TIMYZY
Donald Byrd, Flight Time, 1972, Jazz, https://www.youtube.com/watch?v=q2U04x_pm_E
Lenny White, Chicken Fried Steak, 1975, Jazz, https://www.youtube.com/watch?v=I1fAksBkehA
Harvey Mason, Marching in the Street, 1975, Jazz, https://www.youtube.com/watch?v=zNKNtWf0UMM
Tom Scott, Sneakin' in the Back, 1974, Jazz, https://www.youtube.com/watch?v=vCJZZ2sOt6g
Stanley Clarke, Silly Putty, 1975, Jazz, https://www.youtube.com/watch?v=cETLBbeAKz8
Jaco Pastorius, "Come On, Come Over", 1976, Jazz, https://www.youtube.com/watch?v=PE6HmArln_k
Henry Mancini, Peter Gunn Theme, 1958, Jazz, https://www.youtube.com/watch?v=MIKSQT-oXfc
Henry Mancini, The Pink Panther Theme, 1963, Jazz, https://www.youtube.com/watch?v=3Lxqjzik-8w
Lalo Schifrin, Mission: Impossible Theme, 1967, Jazz, https://www.youtube.com/watch?v=H5SYHcD_CYA
Lalo Schifrin, Dirty Harry, 1971, Jazz, https://www.youtube.com/watch?v=nkqF0EED6AA
Ennio Morricone, The Good the Bad and the Ugly, 1966, Jazz, https://www.youtube.com/watch?v=tWGEveSseDg
Nina Simone, Feeling Good, 1965, Jazz, https://www.youtube.com/watch?v=Yc5jwR9KUvg
Nina Simone, I Put a Spell on You, 1965, Jazz, https://www.youtube.com/watch?v=Ba1DUOLlkdo
Nina Simone, My Baby Just Cares for Me, 1958, Jazz, https://www.youtube.com/watch?v=eYSbUOoq4Vg
Nina Simone, Don't Let Me Be Misunderstood, 1964, Soul, https://www.youtube.com/watch?v=RtgJjYvv0dU
Abbey Lincoln, Straight Ahead, 1961, Jazz, https://www.youtube.com/watch?v=lrZGkB9rlpE
Max Roach, The Freedom Now Suite, 1960, Jazz, https://www.youtube.com/watch?v=SAzTCfZod4c
Leon Thomas, The Creator Has a Master Plan, 1969, Jazz, https://www.youtube.com/watch?v=fWPE3cmIFgg
Rotary Connection, Memory Band, 1968, Soul, https://www.youtube.com/watch?v=38HDwuQ_euM
Rotary Connection, Turn Me On, 1968, Soul, https://www.youtube.com/watch?v=ZNeH3O6BvCc
Walter Wanderley, Summer Samba, 1966, Bossa Nova, https://www.youtube.com/watch?v=VGNwXq6vPoI
Tamba 4, We and the Sea, 1968, Bossa Nova, https://www.youtube.com/watch?v=nHuzvL53oFk
Os Mutantes, A Minha Menina, 1968, Bossa Nova, https://www.youtube.com/watch?v=XIbJylD_c84
Os Mutantes, Bat Macumba, 1968, Bossa Nova, https://www.youtube.com/watch?v=Y9U09VJLqBQ
Gilberto Gil, Aquele Abraço, 1969, Bossa Nova, https://www.youtube.com/watch?v=HB8vbB5ILUU
Caetano Veloso, Cucurrucucú Paloma, 1965, Bossa Nova, https://www.youtube.com/watch?v=hwRNWQ2FwvQ
Ivan Lins, Love Dance, 1982, Bossa Nova, https://www.youtube.com/watch?v=in7DgB3myIc
Airto Moreira, Celebration Suite Pt. 1, 1970, Jazz, https://www.youtube.com/watch?v=R1Qee42jCf4
Paulinho da Costa, Alegria, 1977, Bossa Nova, https://www.youtube.com/watch?v=_Ia9EIFnLPQ
Sergio Mendes, Fool on the Hill, 1968, Bossa Nova, https://www.youtube.com/watch?v=qFe0sc8XW94
Astrud Gilberto, Agua de Beber, 1965, Bossa Nova, https://www.youtube.com/watch?v=qZx-Z3_n4t8
Astrud Gilberto, Once I Loved, 1965, Bossa Nova, https://www.youtube.com/watch?v=GeYsi9NDM9Y
Luiz Bonfá, Manhã de Carnaval, 1959, Bossa Nova, https://www.youtube.com/watch?v=VZCpLplIx1I
Marcos Valle, Viola Enluarada, 1968, Bossa Nova, https://www.youtube.com/watch?v=YXxrxGstj7k
Wilson Simonal, Nem Vem Que Não Tem, 1966, Bossa Nova, https://www.youtube.com/watch?v=z_qknpPA5JA
Dom Salvador, Namoro, 1968, Bossa Nova, https://www.youtube.com/watch?v=xw-YbOIZmII
Gal Costa, Festa do Interior, 1982, Bossa Nova, https://www.youtube.com/watch?v=lTI4a8OsbBc
Milton Nascimento, Courage, 1969, Bossa Nova, https://www.youtube.com/watch?v=uh4DFHJ_jrg
Bebel Gilberto, Tanto Tempo, 2000, Bossa Nova, https://www.youtube.com/watch?v=njpBAqRnIt4
Bobby Womack, Harry Hippie, 1972, Soul, https://www.youtube.com/watch?v=p-Lt9kQq8Kw
Bobby Womack, Fly Me to the Moon, 1968, Soul, https://www.youtube.com/watch?v=dnKxtNt19uA
Luther Ingram, (If Loving You Is Wrong) I Don't Want to Be Right, 1972, Soul, https://www.youtube.com/watch?v=FvJj7SN9EWI
Joe Simon, Drowning in the Sea of Love, 1971, Soul, https://www.youtube.com/watch?v=WTWYH96CX5k
Joe Simon, Power of Love, 1972, Soul, https://www.youtube.com/watch?v=XwKHWyPH_1c
Tyrone Davis, Turn Back the Hands of Time, 1970, Soul, https://www.youtube.com/watch?v=j-opxZJvIZ0
Tyrone Davis, Can I Change My Mind, 1968, Soul, https://www.youtube.com/watch?v=qxQywIj4BkY
Don Covay, Mercy Mercy, 1964, Soul, https://www.youtube.com/watch?v=8zNhWJEE480
Arthur Conley, Sweet Soul Music, 1967, Soul, https://www.youtube.com/watch?v=grE0lwTsSPg
Solomon Burke, Cry to Me, 1961, Soul, https://www.youtube.com/watch?v=mEu8DrO9PbY
O.V. Wright, "Eight Men, Four Women", 1965, Soul, https://www.youtube.com/watch?v=QUui_nwWSMw
Howard Tate, Get It While You Can, 1966, Soul, https://www.youtube.com/watch?v=UYllP22Rrqc
Howard Tate, Ain't Nobody Home, 1966, Soul, https://www.youtube.com/watch?v=sYWJczQ-5QU
William Bell, You Don't Miss Your Water, 1961, Soul, https://www.youtube.com/watch?v=eJPAwKPD9KU
William Bell, I Forgot to Be Your Lover, 1968, Soul, https://www.youtube.com/watch?v=jAv_P2Z-5LU
Irma Thomas, Wish Someone Would Care, 1964, Soul, https://www.youtube.com/watch?v=np793RzybIY
Irma Thomas, It's Raining, 1963, Soul, https://www.youtube.com/watch?v=CXPlec9jXZw
Barbara Mason, Yes I'm Ready, 1965, Soul, https://www.youtube.com/watch?v=op0_RAOt5vQ
Bettye LaVette, Let Me Down Easy, 1962, Soul, https://www.youtube.com/watch?v=JFpFxB4Wqcg
Doris Troy, Just One Look, 1963, Soul, https://www.youtube.com/watch?v=GI3OYR_XM0w
Betty Everett, The Shoop Shoop Song, 1964, Soul, https://www.youtube.com/watch?v=B4KN6TFhy2I
Linda Jones, Hypnotized, 1967, Soul, https://www.youtube.com/watch?v=9UTqdGZt2_4
Major Harris, Love Won't Let Me Wait, 1975, Soul, https://www.youtube.com/watch?v=6Fo5ObyKGOM
Ann Peebles, "Slipped, Tripped, Fell in Love", 1974, Soul, https://www.youtube.com/watch?v=TjPkYiefbjE
Millie Jackson, If Loving You Is Wrong, 1975, Soul, https://www.youtube.com/watch?v=_5OSDKh11JU
Betty Wright, Where Is the Love, 1975, Soul, https://www.youtube.com/watch?v=pGDVx3SmKZA
Candi Staton, Stand By Your Man, 1970, Soul, https://www.youtube.com/watch?v=RbyStJWvajo
Gloria Jones, Tainted Love, 1964, Soul, https://www.youtube.com/watch?v=EH4yq-goqiA
The Dells, Stay in My Corner, 1968, Soul, https://www.youtube.com/watch?v=sxp34VnqrwI
The Dells, Oh What a Night, 1956, Soul, https://www.youtube.com/watch?v=mvXDEs9Klio
Major Lance, "Um, Um, Um, Um, Um, Um", 1963, Soul, https://www.youtube.com/watch?v=V4hd8IiNjGk
Gene Chandler, Duke of Earl, 1962, Soul, https://www.youtube.com/watch?v=HcnbCwsIFaA
Gene Chandler, Nothing Can Stop Me, 1965, Soul, https://www.youtube.com/watch?v=obaugJUClr8
Jerry Butler, Never Give You Up, 1968, Soul, https://www.youtube.com/watch?v=Ykup4vetvmw
Chairmen of the Board, Give Me Just a Little More Time, 1970, Soul, https://www.youtube.com/watch?v=gzIAiyxS-nk
Denise LaSalle, Trapped by a Thing Called Love, 1971, Soul, https://www.youtube.com/watch?v=s7qvvJWkUXk
Tommy Hunt, One Fine Morning, 1974, Soul, https://www.youtube.com/watch?v=Y0Bi8Dtf-hY
Margie Joseph, Margie, 1975, Soul, https://www.youtube.com/watch?v=8X_FD45gMYw
Rose Royce, I Wanna Get Next to You, 1976, Soul, https://www.youtube.com/watch?v=kU_J0fiJ-eY
Enchantment, Gloria, 1976, Soul, https://www.youtube.com/watch?v=CBWDGJYAD3s
The Chi-Lites, (For God's Sake) Give More Power to the People, 1971, Soul, https://www.youtube.com/watch?v=qEwMaeN2x-c
New Birth, I Can Understand It, 1973, Funk, https://www.youtube.com/watch?v=OVst9M93A4A
New Birth, Dream Merchant, 1975, Soul, https://www.youtube.com/watch?v=iCYV760C0A0
Moments, Love on a Two Way Street, 1970, Soul, https://www.youtube.com/watch?v=M5Dv37R6ATo
Joe Simon, Drowning in the Sea of Love, 1971, Soul, https://www.youtube.com/watch?v=WTWYH96CX5k
Albert King, Born Under a Bad Sign, 1967, Soul, https://www.youtube.com/watch?v=SeLddbrzsHk
B.B. King, The Thrill Is Gone, 1969, Soul, https://www.youtube.com/watch?v=oica5jG7FpU
Freddie King, Going Down, 1971, Soul, https://www.youtube.com/watch?v=BtwGsd29oKI
Bobby Blue Bland, Further Up the Road, 1957, Soul, https://www.youtube.com/watch?v=aRZCdJ4n60Q
T-Bone Walker, Call It Stormy Monday, 1947, R&B, https://www.youtube.com/watch?v=xifoTGRBhg0
Louis Jordan, Caldonia, 1945, R&B, https://www.youtube.com/watch?v=PR6pHtiNT_k
Louis Jordan, Choo Choo Ch'Boogie, 1946, R&B, https://www.youtube.com/watch?v=c8uxrypkqv4
Louis Jordan, Let the Good Times Roll, 1946, R&B, https://www.youtube.com/watch?v=YdQJ3Q0uhYE
Big Joe Turner, Shake Rattle and Roll, 1954, R&B, https://www.youtube.com/watch?v=rJoTiZ0tHYc
Big Mama Thornton, Hound Dog, 1952, R&B, https://www.youtube.com/watch?v=BmpwvxW0gW0
Fats Domino, Blueberry Hill, 1956, R&B, https://www.youtube.com/watch?v=bQQCPrwKzdo
Little Richard, Tutti Frutti, 1956, R&B, https://www.youtube.com/watch?v=ZSx91WBQLpg
Chuck Berry, Johnny B. Goode, 1958, R&B, https://www.youtube.com/watch?v=6swgiM9vSEE
Bo Diddley, I'm a Man, 1955, R&B, https://www.youtube.com/watch?v=_4gTFwxXS4U
Screamin' Jay Hawkins, I Put a Spell on You, 1956, R&B, https://www.youtube.com/watch?v=7kGPhpvqtOc
Hank Ballard, The Twist, 1958, R&B, https://www.youtube.com/watch?v=2qoY93CkwlA
Larry Williams, Short Fat Fannie, 1957, R&B, https://www.youtube.com/watch?v=qs4eIExZols
Lee Dorsey, Working in the Coal Mine, 1966, Soul, https://www.youtube.com/watch?v=UVmNJzM6LB8
Lee Dorsey, Get Out of My Life Woman, 1966, Soul, https://www.youtube.com/watch?v=uxp0Kfgpft8
Eddie Bo, Hook & Sling, 1969, Funk, https://www.youtube.com/watch?v=QFd2YnMOUxY
The Ronettes, Be My Baby, 1963, Soul, https://www.youtube.com/watch?v=e-dr1PZZMds
The Crystals, Da Doo Ron Ron, 1963, Soul, https://www.youtube.com/watch?v=L0dikX80Ed8
Barrett Strong, Money (That's What I Want), 1959, Soul, https://www.youtube.com/watch?v=yeVx1C73o8k
Shorty Long, Here Comes the Judge, 1968, Soul, https://www.youtube.com/watch?v=UYQ1DSotWLg
Jimmy Ruffin, What Becomes of the Broken Hearted, 1966, Soul, https://www.youtube.com/watch?v=cQywZYoGB1g
The Contours, Do You Love Me, 1962, Soul, https://www.youtube.com/watch?v=l3zJZ2d4cis
Kim Weston, Take Me in Your Arms (Rock Me), 1965, Soul, https://www.youtube.com/watch?v=omnLs0npy6g
Velvelettes, Needle in a Haystack, 1964, Soul, https://www.youtube.com/watch?v=p2zRKEh3MBc
Tammi Terrell, Your Precious Love, 1967, Soul, https://www.youtube.com/watch?v=FbX66Ddxtow
Nick Ashford & Valerie Simpson, Solid, 1984, R&B, https://www.youtube.com/watch?v=GfD4nYu6LAA
Atlantic Starr, Always, 1987, R&B, https://www.youtube.com/watch?v=dM-CiPKZF4g
Atlantic Starr, Silver Shadow, 1985, Boogie, https://www.youtube.com/watch?v=kOq0QFmYX98
Kashif, I Just Gotta Have You (Lover Turn Me On), 1983, R&B, https://www.youtube.com/watch?v=zSOUNeiTkiE
Keith Sweat, I Want Her, 1987, R&B, https://www.youtube.com/watch?v=9XqKRipnNSk
Guy, I Like, 1988, R&B, https://www.youtube.com/watch?v=-StRiqh3i78
Bobby Brown, Don't Be Cruel, 1988, R&B, https://www.youtube.com/watch?v=zkdj12XICzg
New Edition, Candy Girl, 1983, R&B, https://www.youtube.com/watch?v=0AZqPl46HcU
Pockets, Come Go with Me, 1977, Funk, https://www.youtube.com/watch?v=_goXKebueLY
Pleasure, Glide, 1979, Funk, https://www.youtube.com/watch?v=uo9u0vtOqHw
Trouble Funk, Pump Me Up, 1982, Funk, https://www.youtube.com/watch?v=xg5IRsPs5E8
Experience Unlimited, Da Butt, 1988, Funk, https://www.youtube.com/watch?v=WK3JC2feCjs
Maceo Parker, Shake Everything You've Got, 1970, Funk, https://www.youtube.com/watch?v=WzQ9y4RfXg4
Fred Wesley & The Horny Horns, "A Blow for Me, A Toot to You", 1977, Funk, https://www.youtube.com/watch?v=B8qTy36qF7M
P-Funk All Stars, One of Those Summers, 1983, Funk, https://www.youtube.com/watch?v=htt149JdilU
George Clinton, Do That Stuff, 1976, Funk, https://www.youtube.com/watch?v=M-7y57s1DdQ
Bootsy Collins, Munchies for Your Love, 1977, Funk, https://www.youtube.com/watch?v=kVYwZ1hgNiU
Bootsy Collins, Psychoticbumpschool, 1976, Funk, https://www.youtube.com/watch?v=Hi_86tumn-0
Bootsy's Rubber Band, Hollywood Squares, 1978, Funk, https://www.youtube.com/watch?v=38wheNBL4-c
Bobby Byrd, Keep on Doin' What You're Doin', 1971, Funk, https://www.youtube.com/watch?v=Dg2OsYonNwU
Marva Whitney, It's My Thing, 1969, Soul, https://www.youtube.com/watch?v=7PKpQwQ4ZGQ
Maceo & All the King's Men, Parrty, 1974, Funk, https://www.youtube.com/watch?v=nJ6THNtxOT4
Lyn Collins, Rock Me Again and Again, 1974, Funk, https://www.youtube.com/watch?v=0vhJFj6pBUc
Dennis Coffey, Taurus, 1972, Funk, https://www.youtube.com/watch?v=TG_vkUZCZyY
Side Effect, Keep That Same Old Feeling, 1976, Funk, https://www.youtube.com/watch?v=IhXt_J-6Ick
Brass Construction, Changin', 1976, Disco, https://www.youtube.com/watch?v=o91NUSFRsgI
Brass Construction, Ha Cha Cha (Funktion), 1977, Disco, https://www.youtube.com/watch?v=l01nelceGgg
Crown Heights Affair, You Gave Me Love, 1980, Disco, https://www.youtube.com/watch?v=VQQF3XlfvEw
Karen Young, Hot Shot, 1978, Disco, https://www.youtube.com/watch?v=NhhrL67PxkE
Anita Ward, Ring My Bell, 1979, Disco, https://www.youtube.com/watch?v=1eRBRL27rCQ
Evelyn 'Champagne' King, I'm in Love, 1981, Disco, https://www.youtube.com/watch?v=DQjKCrQcbbw
Sharon Redd, Never Give You Up, 1982, Disco, https://www.youtube.com/watch?v=7xN55wwJ_n0
Sharon Redd, Beat the Street, 1982, Disco, https://www.youtube.com/watch?v=3fW0cf_YcBc
Dan Hartman, Instant Replay, 1978, Disco, https://www.youtube.com/watch?v=hyldpc_MmFw
Dan Hartman, Relight My Fire, 1979, Disco, https://www.youtube.com/watch?v=S7Plis5xFBg
Taana Gardner, Heartbeat, 1981, Disco, https://www.youtube.com/watch?v=URvzDt2sI64
Two Tons o' Fun, Just Us, 1980, Disco, https://www.youtube.com/watch?v=YSPQfjgC8Os
Maxine Nightingale, Right Back Where We Started From, 1976, Soul, https://www.youtube.com/watch?v=GqRnLzPsCOw
Carol Douglas, Doctor's Orders, 1974, Disco, https://www.youtube.com/watch?v=MfCzMhZQ92U
Banbarra, Shack Up, 1975, Disco, https://www.youtube.com/watch?v=qTu8QCL7soQ
Space, Magic Fly, 1977, Disco, https://www.youtube.com/watch?v=TONnzySDbqk
Gonzalez, I Haven't Stopped Dancing Yet, 1978, Disco, https://www.youtube.com/watch?v=2iFXrFIx5Go
Barrabas, Wild Safari, 1972, Funk, https://www.youtube.com/watch?v=TMKXJzmzcTA
Tony Allen, Afro Disco Beat, 1975, Funk, https://www.youtube.com/watch?v=3TCyLIiqd2g
Abdullah Ibrahim, Mannenberg, 1974, Jazz, https://www.youtube.com/watch?v=hiQ0uyqySBg
Galt MacDermot, Coffee Cold, 1968, Soul, https://www.youtube.com/watch?v=zMsnnH7Tu34
Alan Hawkshaw, Chicken Man, 1972, Soul, https://www.youtube.com/watch?v=eL1bWQXY1do
Johnny Harris, Footprints, 1972, Soul, https://www.youtube.com/watch?v=iIDs109Pjx8
The Headhunters, God Make Me Funky, 1975, Funk, https://www.youtube.com/watch?v=C8hi3ZnhFac
Mahavishnu Orchestra, Birds of Fire, 1973, Jazz, https://www.youtube.com/watch?v=AulNvAR0u5c
Weather Report, A Remark You Made, 1977, Jazz, https://www.youtube.com/watch?v=2wN8x2atefg
Return to Forever, What Game Shall We Play Today, 1972, Jazz, https://www.youtube.com/watch?v=1uzo5eldn0I
Chick Corea, Crystal Silence, 1972, Jazz, https://www.youtube.com/watch?v=0Epv4Zk6stQ
Pharoah Sanders, Harvest Time, 1977, Jazz, https://www.youtube.com/watch?v=ii63fKLTSuU
Lonnie Liston Smith, Floating Through Space, 1977, Jazz, https://www.youtube.com/watch?v=gJ2te8oYF4Y
Ahmad Jamal, I Love Music, 1974, Jazz, https://www.youtube.com/watch?v=fW8NQgqYoVQ
Gene Ammons, Jungle Soul, 1962, Jazz, https://www.youtube.com/watch?v=jW2vDEXPdTk
Jack McDuff, Screamin', 1962, Jazz, https://www.youtube.com/watch?v=jv9E_4KEDW8
Jimmy Smith, Got My Mojo Working, 1966, Jazz, https://www.youtube.com/watch?v=jnB2oHZigmE
Shirley Scott, Soul Shoutin', 1963, Jazz, https://www.youtube.com/watch?v=pUVqhBnZzg0
Groove Holmes, Misty, 1965, Jazz, https://www.youtube.com/watch?v=s0lCzYLFT4U
Groove Holmes, Groovin' with Jug, 1961, Jazz, https://www.youtube.com/watch?v=ORqoCh5vbn8
Houston Person, The Real Thing, 1973, Jazz, https://www.youtube.com/watch?v=BY_5IEwAxCg
Rusty Bryant, Fire Eater, 1969, Jazz, https://www.youtube.com/watch?v=8-2W2fy-y5Y
Rusty Bryant, Soul Liberation, 1969, Jazz, https://www.youtube.com/watch?v=T9uN7Rg5p4A
Reuben Wilson, We're in Love, 1969, Jazz, https://www.youtube.com/watch?v=GoC5DkFLgJY
Reuben Wilson, Got to Get Your Own, 1971, Jazz, https://www.youtube.com/watch?v=UCG-lcF2A00
Charles Earland, More Today Than Yesterday, 1970, Jazz, https://www.youtube.com/watch?v=9PjYQndM-JM
Hank Crawford, Help Me Make It Through the Night, 1972, Jazz, https://www.youtube.com/watch?v=AKgDGX0q0hk
Don Patterson, Four Dimensions, 1968, Jazz, https://www.youtube.com/watch?v=_mJ910_ZvN8
